,row_index,piezo_station_department_code,piezo_station_update_date,piezo_station_investigation_depth,piezo_station_department_name,piezo_station_commune_code_insee,piezo_station_pe_label,piezo_station_bdlisa_codes,piezo_station_altitude,piezo_station_bss_code,piezo_station_commune_name,piezo_station_longitude,piezo_station_latitude,piezo_station_bss_id,piezo_bss_code,piezo_measurement_date,piezo_obtention_mode,piezo_status,piezo_qualification,piezo_continuity_code,piezo_continuity_name,piezo_producer_code,piezo_producer_name,piezo_measure_nature_code,piezo_measure_nature_name,meteo_id,meteo_name,meteo_latitude,meteo_longitude,meteo_altitude,meteo_date,meteo_rain_height,meteo_DRR,meteo_temperature_min,meteo_time_tn,meteo_temperature_max,meteo_time_tx,meteo_temperature_avg,meteo_temperature_avg_threshold,meteo_temperature_min_ground,meteo_temperature_min_50cm,meteo_frost_duration,meteo_amplitude_tn_tx,meteo_temperature_avg_tntm,meteo_pressure_avg,meteo_pression_maxi,meteo_wind_speed_avg_10m,meteo_wind_max,meteo_wind_direction_max_inst,meteo_time_wind_max,meteo_wind_avg,meteo_wind_direction_max_avg,meteo_time_wind_avg,meteo_wind_speed_avg_2m,meteo_wind_max_2m,meteo_wind_direction_max_inst_2m,meteo_time_wind_max_2m,meteo_wind_max_3s,meteo_time_wind_max_3s,meteo_humidity_min,meteo_time_humidity_min,meteo_humidity_max,meteo_time_humidity_max,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo__pressure_saturation_avg,meteo_wetting_duration,meteo_humidity_avg,meteo_sunshine_duration,meteo_radiation,meteo_radiation_direct,meteo_sunshine_%,meteo_radiation_IR,meteo_radiation_UV_max,meteo_cloudiness,meteo_cloudiness_height,meteo_if_snow,meteo_if_fog,meteo_if_thunderstorm,meteo_if_sleet,meteo_if_hail,meteo_if_dew,meteo_if_black_ice,meteo_if_snow_ground,meteo_if_frost,meteo_if_smoke,meteo_if_mist,meteo_if_lightning,meteo_evapotranspiration_Monteith,meteo_evapotranspiration_grid,meteo_radiation_UV,meteo_snow_height,meteo_snow_thickness_max,meteo_snow_thickness_6h,distance_piezo_meteo,hydro_station_code,hydro_observation_date_elab,hydro_observation_result_elab,hydro_status_code,hydro_status_label,hydro_method_code,hydro_method_label,hydro_qualification_code,hydro_qualification_label,hydro_longitude,hydro_latitude,hydro_hydro_quantity_elab,distance_piezo_hydro,prelev_structure_code_0,prelev_volume_0,prelev_usage_label_0,prelev_volume_obtention_mode_label_0,prelev_longitude_0,prelev_latitude_0,prelev_commune_code_insee_0,prelev_structure_code_1,prelev_volume_1,prelev_usage_label_1,prelev_volume_obtention_mode_label_1,prelev_longitude_1,prelev_latitude_1,prelev_commune_code_insee_1,prelev_structure_code_2,prelev_volume_2,prelev_usage_label_2,prelev_volume_obtention_mode_label_2,prelev_longitude_2,prelev_latitude_2,prelev_commune_code_insee_2,prelev_other_volume_sum,insee_%_agri,insee_pop_commune,insee_med_living_level,insee_%_ind,insee_%_const,piezo_groundwater_level_category
49,49,02,Fri Jun 28 07:31:38 CEST 2024,7.18,Aisne,02153,PIEZOMETRE DE CESSIERES - 02,['113AV01'],109.0,00837X0027/F,Cessières-Suzy,3.49531096882777,49.5563451155437,BSS000FWJZ,00837X0027/F,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2037002,AULNOIS-SS-LAON,3.610333,49.595667,78,2020-01-01,0.2,,-0.6,235.0,1.6,1408.0,0.8,0.5,-2.8,,,2.2,0.5,,,3.1,6.5,120.0,1715.0,4.8,120.0,803.0,,,,,,,85.0,11.0,100.0,1834.0,0.0,1440.0,6.3,,97.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,9.37544839598744,H730202001,2020-01-01,442.0,16,Donnée validée,12,Interpolation,20,Bonne,3.543677209,49.48136654,QmJ,9.038786052652036,OPR0000041049,3356080000.0,EAU TURBINEE (barrage),Mesure directe,3.6419455980054143,49.398985546015744,2106.0,OPR0000041108,36786750.0,CANAUX,Volume forfaitaire,3.5528600234201453,49.46921037888129,2490.0,OPR0000199723,36786750.0,CANAUX,Volume forfaitaire,3.284016962517774,49.51232640135025,2363.0,20393529.0,17.4,785.0,23530,0,4.3,Average
50,50,02,Thu Jan 25 01:29:25 CET 2024,50.0,Aisne,02346,SAMMOUSSY,['121AL01'],82.0,00842X0048/F.IRRI,Gizy,3.73336601621212,49.6149860697021,BSS000FWWK,00842X0048/F.IRRI,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2346001,GIZY,3.781,49.599833,75,2020-01-01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8236168208973473,H715301202,2020-01-01,3776.0,16,Donnée validée,12,Interpolation,20,Bonne,3.710233237,49.689909872,QmJ,8.49595968299529,OPR0000585952,1510495.0,EAU POTABLE,Mesure directe,3.612316891080821,49.5711487386468,2408.0,OPR0000036357,352634.0,EAU POTABLE,Mesure directe,3.687117101395784,49.57512705274958,2028.0,OPR0000039232,307980.0,IRRIGATION,Mesure directe,3.7848415291508384,49.62704215766369,2486.0,15278540.0,9.8,644.0,21480,8.8,62.7,Low
51,51,02,Fri Jun 28 07:31:38 CEST 2024,24.0,Aisne,02060,BEAUVOIS-EN-VERMANDOIS-00643X0031,['121BB01'],91.0,00643X0031/P,Beauvois-en-Vermandois,3.10043244951457,49.8413164169935,BSS000EUNW,00643X0031/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),0,Inconnue,2320001,ST QUENTIN,3.206,49.818333,98,2020-01-01,0.0,138.0,-0.8,638.0,1.6,1234.0,0.8,0.4,-4.2,-2.6,112.0,2.4,0.4,1031.6,1029.7,,,,,,,,,,,,,,87.0,1.0,98.0,1209.0,0.0,1440.0,6.2,,96.0,0.0,117.0,,0.0,,,,,0.0,1.0,,,,,,,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,7.991731092598194,E635142002,2020-01-01,1933.0,16,Donnée validée,12,Interpolation,20,Bonne,3.084837078,49.750275028,QmM,10.185042188331447,OPR0000042443,93847737.0,CANAUX,Mesure directe,3.199339299376605,50.04060996293265,59312.0,OPR0000188415,85227091.0,CANAUX,Mesure directe,2.982660970112464,50.02351863340333,80298.0,OPR0000042865,3330462.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,3.0513971989842306,49.856883691216574,80555.0,25805991.0,30.4,252.0,22740,0,56.5,Very Low
52,52,02,Fri Jun 28 07:31:38 CEST 2024,25.04,Aisne,02392,PIEZOMETRE DE JONCOURT - 02,['121BB01'],120.5,00491X0013/P,Joncourt,3.31513687697977,49.9678987332569,BSS000EEJQ,00491X0013/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),0,Inconnue,2320001,ST QUENTIN,3.206,49.818333,98,2020-01-01,0.0,138.0,-0.8,638.0,1.6,1234.0,0.8,0.4,-4.2,-2.6,112.0,2.4,0.4,1031.6,1029.7,,,,,,,,,,,,,,87.0,1.0,98.0,1209.0,0.0,1440.0,6.2,,96.0,0.0,117.0,,0.0,,,,,0.0,1.0,,,,,,,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,18.376811689626628,E635142002,2020-01-01,1933.0,16,Donnée validée,12,Interpolation,20,Bonne,3.084837078,49.750275028,QmM,29.29357679505724,OPR0000042443,93847737.0,CANAUX,Mesure directe,3.199339299376605,50.04060996293265,59312.0,OPR0000041823,3065390.0,EAU POTABLE,Mesure directe,3.2852946448369336,49.8474759039312,2691.0,OPR0000040188,2993688.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,3.482838270879989,49.83626442261478,2575.0,16473450.0,0,319.0,23280,0,0,Very Low
53,53,02,Fri Jun 28 07:31:38 CEST 2024,38.0,Aisne,02589,PIEZOMETRE DE PARGNY-FILAIN - 02,['113AQ35'],186.0,01064X0054/P,Pargny-Filain,3.5360141371793,49.4520762164246,BSS000HEXW,01064X0054/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2471001,MARTIGNY-COURPI,3.693167,49.485667,95,2020-01-01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.95454971066252,H730202001,2020-01-01,442.0,16,Donnée validée,12,Interpolation,20,Bonne,3.543677209,49.48136654,QmJ,3.303677719679301,OPR0000041049,3356080000.0,EAU TURBINEE (barrage),Mesure directe,3.6419455980054143,49.398985546015744,2106.0,OPR0000041108,36786750.0,CANAUX,Volume forfaitaire,3.5528600234201453,49.46921037888129,2490.0,OPR0000040190,2896052.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,3.408214215035747,49.369780080303535,2780.0,14995467.0,11.1,255.0,23270,0,0,Very Low
54,54,02,Fri Jun 28 07:31:38 CEST 2024,34.0,Aisne,02815,PIEZOMETRE DE VILLERS-SAINT-CHRISTOPHE - 02,['121BB01'],89.0,00643X0015/P,Villers-Saint-Christophe,3.10058880031583,49.7848087020643,BSS000EUNE,00643X0015/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),0,Inconnue,2320001,ST QUENTIN,3.206,49.818333,98,2020-01-01,0.0,138.0,-0.8,638.0,1.6,1234.0,0.8,0.4,-4.2,-2.6,112.0,2.4,0.4,1031.6,1029.7,,,,,,,,,,,,,,87.0,1.0,98.0,1209.0,0.0,1440.0,6.2,,96.0,0.0,117.0,,0.0,,,,,0.0,1.0,,,,,,,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,8.4338328388188,E635142002,2020-01-01,1933.0,16,Donnée validée,12,Interpolation,20,Bonne,3.084837078,49.750275028,QmM,4.003144843429471,OPR0000041112,52082800.0,CANAUX,Volume forfaitaire,3.226888154576612,49.60626942431485,2173.0,OPR0000042225,6660345.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,2.88939628919886,49.76163992521115,80585.0,OPR0000042865,3330462.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,3.0513971989842306,49.856883691216574,80555.0,27839019.0,2.2,424.0,23520,0,0,Low
55,55,02,Fri Jun 28 07:31:38 CEST 2024,8.0,Aisne,02495,PIEZOMETRE DE MONDREPUIS - 02,['211AI01'],215.0,00512X0206/P,Mondrepuis,4.06636122585651,49.953581477031,BSS000EHVD,00512X0206/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2381001,HIRSON,4.077167,49.922,165,2020-01-01,0.2,,-1.6,2013.0,2.1,1304.0,1.5,0.25,,,0.0,3.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,3.5958433737113022,H702101001,2020-01-01,7603.0,16,Donnée validée,12,Interpolation,20,Bonne,4.078194486,49.924151434,QmJ,3.3802708633517016,OPR0000042957,2055821.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,4.17374718546666,50.058107517704336,59633.0,OPR0000041877,1756845.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,4.076879616648704,50.05160543161604,59261.0,OPR0000041865,719791.0,EAU POTABLE,Mesure directe,4.014863777785561,50.04748181715432,59229.0,3738722.0,2.6,1038.0,21680,42.9,10.4,Very High
56,56,02,Wed Jan 24 21:59:45 CET 2024,25.77,Aisne,02731,Puits de Le Sourd,['121AL30'],170.0,00506X0007/P,Le Sourd,3.76608614518439,49.8681573060629,BSS000EGWT,00506X0007/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2321002,FONTAINE-LES-VV,3.877833,49.837333,186,2020-01-01,0.0,,-0.1,1711.0,1.1,541.0,0.6,0.5,,,294.0,1.2,0.5,,,4.2,10.9,160.0,711.0,7.0,170.0,714.0,,,,,10.4,711.0,88.0,4.0,100.0,1544.0,0.0,1440.0,6.3,,99.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,8.713903456308273,H704102501,2020-01-01,18576.0,16,Donnée validée,12,Interpolation,20,Bonne,3.66518872,49.89443572,QmM,7.797597704179376,OPR0000041106,41041000.0,CANAUX,Volume forfaitaire,3.6803079652053374,50.00219785164117,2298.0,OPR0000041107,14630000.0,CANAUX,Volume forfaitaire,3.586560322260586,49.93318355666909,2757.0,OPR0000199721,14630000.0,CANAUX,Volume forfaitaire,3.6199118265114585,49.9291383805648,2422.0,5853849.0,20,178.0,21020,20,0,Very Low
57,57,02,Fri Jun 28 07:31:38 CEST 2024,11.7,Aisne,02049,PIEZOMETRE DE BARISIS-AUX-BOIS - 02,['113AV01'],97.5,00836X0007/P,Barisis-aux-Bois,3.33170814370471,49.572928675412,BSS000FWEX,00836X0007/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,265.0,Service Géologique Régional Nord - Pas de Calais (265),N,Naturel,2738001,TERGNIER,3.320667,49.663833,59,2020-01-01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.139346863105953,H720101001,2020-01-01,41811.0,16,Donnée validée,12,Interpolation,20,Bonne,3.280962989,49.625003278,QmM,6.848643813548413,OPR0000041112,52082800.0,CANAUX,Volume forfaitaire,3.226888154576612,49.60626942431485,2173.0,OPR0000199723,36786750.0,CANAUX,Volume forfaitaire,3.284016962517774,49.51232640135025,2363.0,OPR0000040190,2896052.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Mesure directe,3.408214215035747,49.369780080303535,2780.0,16398606.0,0,739.0,23500,0,2.2,Low
58,58,03,Fri Jun 28 07:31:38 CEST 2024,8.0,Allier,03204,Puits des Mottes (Paray-sous-Briailles - 03),['932AR01'],237.2,06216X0228/P30-10,Paray-sous-Briailles,3.40173003436263,46.2728651316311,BSS001PWDG,06216X0228/P30-10,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3204001,PARAY-SOUS-BRIAILLES,3.337833,46.2835,250,2020-01-01,0.2,,-3.8,600.0,8.3,1426.0,1.4,2.25,,,597.0,12.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,5.05107063661898,K315301001,2020-01-01,450.0,16,Donnée validée,12,Interpolation,20,Bonne,3.338924615,46.271254786,QmM,4.830658070124358,OPR0000542442,246576185.0,EAU TURBINEE (barrage),Volume estimé,3.2250242445923365,46.17147487004898,3133.0,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,79120561.0,5.5,617.0,22250,9.1,30.9,High
59,59,03,Fri Jun 28 07:31:38 CEST 2024,11.41,Allier,03286,Puits des Iles (Toulon-Sur-Allier - 03),['932AR01'],213.12,05986X0103/P16-20,Toulon-sur-Allier,3.33188933064519,46.4992508072316,BSS001NYBN,05986X0103/P16-20,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3321001,YZEURE,3.352833,46.579167,242,2020-01-01,1.5,,-0.9,101.0,5.7,1251.0,2.4,2.4,,,,6.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.02950619880666,K345081001,2020-01-01,234640.0,16,Donnée validée,12,Interpolation,20,Bonne,3.325950839,46.56111743,QmJ,6.894238310288261,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,OPR0000081201,2603803.0,EAU POTABLE,Volume mesuré,3.288292648009689,46.52957265569587,3040.0,OPR0000068681,1449263.0,IRRIGATION,Volume mesuré,3.3465287980529226,46.35046531116337,3242.0,25732928.0,0.5,1157.0,24180,15.1,6,High
60,60,03,Fri Jun 28 07:31:38 CEST 2024,12.9,Allier,03286,Puits des Martins (Toulon-Sur-Allier - 03),['932AR01'],215.66,05986X0106/P16-21,Toulon-sur-Allier,3.35803444912538,46.484443132378,BSS001NYBR,05986X0106/P16-21,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3180001,MONTBEUGNY,3.423167,46.536333,275,2020-01-01,0.0,,-1.3,38.0,5.9,1457.0,2.2,2.3,-1.1,,431.0,7.2,2.3,1032.7,1031.3,0.9,3.5,180.0,1055.0,2.6,100.0,1810.0,,,,,3.5,1055.0,84.0,1347.0,100.0,1.0,0.0,1440.0,7.0,,97.0,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,7.624683290544013,K345081001,2020-01-01,234640.0,16,Donnée validée,12,Interpolation,20,Bonne,3.325950839,46.56111743,QmJ,8.87213003667989,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,OPR0000081201,2603803.0,EAU POTABLE,Volume mesuré,3.288292648009689,46.52957265569587,3040.0,OPR0000068681,1449263.0,IRRIGATION,Volume mesuré,3.3465287980529226,46.35046531116337,3242.0,26639532.0,0.5,1157.0,24180,15.1,6,Low
61,61,03,Fri Jun 28 07:31:38 CEST 2024,12.97,Allier,03102,Puits PZ32 (Dompierre-sur-Besbre - 03),['930AB01'],213.0,05991X0043/PZ32,Dompierre-sur-Besbre,3.734891,46.568382,BSS001NYJC,05991X0043/PZ32,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3100001,DIOU,3.706667,46.541667,220,2020-01-01,0.0,,-1.3,314.0,4.4,2203.0,2.2,1.55,,,431.0,5.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,3.671755298480335,K144001010,2020-01-01,234681.0,16,Donnée validée,12,Interpolation,20,Bonne,3.766202763,46.538026959,QmJ,4.138299336030372,OPR0000083259,868527.0,EAU POTABLE,Volume mesuré,3.8417124755243344,46.5431685507034,71348.0,OPR0000083231,481434.0,EAU POTABLE,Volume mesuré,3.761974626067632,46.618387884057725,71047.0,OPR0000081213,348069.0,EAU POTABLE,Volume mesuré,3.662323833196077,46.53356967012418,3102.0,9549553.0,0.4,2990.0,21010,44.9,3.9,Average
62,62,03,Wed Jan 24 18:52:54 CET 2024,29.0,Allier,03221,PZ2,['143AD99'],215.0,05736X2011/PZ2,Saint-Bonnet-Tronçais,2.67950595126554,46.6826149253143,BSS001MWNL,05736X2011/PZ2,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3130002,ISLE-ET-BARDAIS,2.730167,46.663333,262,2020-01-01,0.8,,-1.9,2357.0,7.6,1428.0,4.2,2.85,,,60.0,9.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4.420142899259734,K543302001,2020-01-01,2878.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,2.62342756,46.726831223,QmJ,6.51602448281761,OPR0000081246,638276.0,EAU POTABLE,Volume mesuré,2.627704430727568,46.54672213096458,3297.0,OPR0000084366,571800.0,EAU POTABLE,Volume mesuré,2.487509706544487,46.68374027141141,18209.0,OPR0000084071,299400.0,IRRIGATION,Volume mesuré,2.638400521232965,46.68262355573779,3037.0,2394500.0,2.3,733.0,20830,0,1.1,High
63,63,03,Fri Jun 28 07:31:38 CEST 2024,8.3,Allier,03286,Puits des Oies (Toulon-Sur-Allier - 03),['932AR01'],213.34,05986X0104/P16-14,Toulon-sur-Allier,3.33771230174446,46.4970673360067,BSS001NYBP,05986X0104/P16-14,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3321001,YZEURE,3.352833,46.579167,242,2020-01-01,1.5,,-0.9,101.0,5.7,1251.0,2.4,2.4,,,,6.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.202035356835392,K345081001,2020-01-01,234640.0,16,Donnée validée,12,Interpolation,20,Bonne,3.325950839,46.56111743,QmJ,7.17865567980047,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,OPR0000081201,2603803.0,EAU POTABLE,Volume mesuré,3.288292648009689,46.52957265569587,3040.0,OPR0000068681,1449263.0,IRRIGATION,Volume mesuré,3.3465287980529226,46.35046531116337,3242.0,26050335.0,0.5,1157.0,24180,15.1,6,Very High
64,64,03,Fri Jun 28 07:31:38 CEST 2024,10.4,Allier,03114,Puits P4 Coteaux (La Ferté-hauterive - 03),['932AR01'],222.2,06212X0085/P4,La Ferté-Hauterive,3.33005057562497,46.4051427191515,BSS001PVLH,06212X0085/P4,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3114001,FERTE-HAUTERIVE,3.330167,46.375333,226,2020-01-01,0.2,,-2.5,731.0,6.6,1414.0,1.8,2.05,,,585.0,9.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,3.3147015613819386,K340081001,2020-01-01,238245.0,16,Donnée validée,12,Interpolation,20,Bonne,3.316919408,46.402193665,QmJ,1.0589129259055323,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,29617777.0,14.3,265.0,23540,0,21.4,High
65,65,03,Wed Jul 17 07:03:49 CEST 2024,14.92,Allier,03119,PUITS DE FRESSANGE (GANNAY-SUR-LOIRE - 03),['930AB01'],202.82,05761X1027/FRESSA,Gannay-sur-Loire,3.623314,46.718143,BSS001MXUZ,05761X1027/FRESSA,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3074001,CHEVAGNES,3.549167,46.630667,228,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,11.252334358554798,K175311001,2020-01-01,4761.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,3.680245698,46.8448123,QmM,14.73700085273664,OPR0000542377,23793000.0,CANAUX,Volume forfaitaire,3.4536320165661283,46.83813148509289,58250.0,OPR0000082903,934260.0,EAU POTABLE,Volume mesuré,3.459660978110546,46.80895685081071,58095.0,OPR0000065116,692905.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,3.462983539524013,46.83460969649386,58095.0,12086405.0,40.6,404.0,20720,3.1,6.2,Very High
66,66,03,Fri Jun 28 07:31:38 CEST 2024,1307.0,Allier,03119,Puits de Georges (Gannay-Sur-Loire - 03),['930AB01'],199.0,05761X1025/GEORGE,Gannay-sur-Loire,3.63492732541608,46.7267273795757,BSS001MXUX,05761X1025/GEORGE,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3074001,CHEVAGNES,3.549167,46.630667,228,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,12.52592212323579,K175311001,2020-01-01,4761.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,3.680245698,46.8448123,QmM,13.576238121675663,OPR0000542377,23793000.0,CANAUX,Volume forfaitaire,3.4536320165661283,46.83813148509289,58250.0,OPR0000082903,934260.0,EAU POTABLE,Volume mesuré,3.459660978110546,46.80895685081071,58095.0,OPR0000065116,692905.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,3.462983539524013,46.83460969649386,58095.0,11646146.0,40.6,404.0,20720,3.1,6.2,Average
67,67,03,Fri Jun 28 07:31:38 CEST 2024,70.0,Allier,03043,Puits du stade (Brout-Vernet - 03),['113AL07'],309.0,06461X0018/F,Broût-Vernet,3.27884997014393,46.19376579887,BSS001RAKE,06461X0018/F,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3059001,CHAREIL-CINTRAT_SAPC,3.225667,46.275833,286,2020-01-01,0.0,,-3.8,434.0,8.2,1323.0,1.5,2.2,,,589.0,12.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,10.000313821994906,K337301001,2020-01-01,3182.0,16,Donnée validée,12,Interpolation,20,Bonne,3.226816238,46.263185826,QmM,8.695173312364245,OPR0000542442,246576185.0,EAU TURBINEE (barrage),Volume estimé,3.2250242445923365,46.17147487004898,3133.0,OPR0000542441,173939895.0,EAU TURBINEE (barrage),Volume estimé,3.157046817431434,46.13269703703137,3220.0,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,133533557.0,5.9,1200.0,21530,17.8,0.7,Very Low
